id,LocId,State Id,City,Name,ARPLatitude,ARPLongitude,Elevation,Sectional,UNICOM,CTAF,ICAOId
3856,50R,TX,LOCKHART,LOCKHART MUNI,029-51-01.2000N,097-40-20.7000W,531.6,SAN ANTONIO,122.8,122.8,
3857,1O3,CA,LODI,LODI,038-12-08.7900N,121-16-08.9100W,59.9,SAN FRANCISCO,,122.9,
3858,L53,CA,LODI,LODI AIRPARK,038-05-02.7100N,121-18-58.8100W,25,SAN FRANCISCO,,122.9,
3859,6L4,WV,LOGAN,LOGAN COUNTY,037-51-20.4700N,081-54-57.1800W,1666.4,CINCINNATI,,122.9,
3860,1A4,AL,SAMSON,LOGAN FLD,031-06-13.3300N,086-03-45.3600W,200,NEW ORLEANS,,122.9,
3861,NV18,NV,LOGANDALE,LOGANDALE FIRE/EMS,036-40-23.7300N,114-31-28.7100W,1798,LAS VEGAS,,122.9,
3862,80C,NC,YADKINVILLE,LONE HICKORY,036-03-37.8500N,080-41-24.3600W,1015,CINCINNATI,,122.9,
3863,O26,CA,LONE PINE,LONE PINE/DEATH VALLEY,036-35-19.3000N,118-02-57.8000W,3709.8,SAN FRANCISCO,122.8,122.8,
3864,92B,ME,SINCLAIR,LONG LAKE,047-11-35.1500N,068-13-53.1300W,581,HALIFAX,,122.9,
3865,76B,ME,NAPLES,LONG LAKE,043-59-12.9000N,070-37-06.5000W,268,NEW YORK,,122.9,
3866,NY9,NY,LONG LAKE,LONG LAKE /HELMS,043-58-30.2200N,074-25-13.5800W,1629,NEW YORK,122.8,122.8,
3867,K03,NY,LONG LAKE,LONG LAKE SAGAMORE SPB & MARINA,043-58-08.2200N,074-25-43.5800W,1629,NEW YORK,122.8,122.8,
3868,O54,CA,WEAVERVILLE,LONNIE POOL FLD/WEAVERVILLE,040-44-50.0100N,122-55-20.5200W,2350,KLAMATH FALLS,122.8,122.8,
3869,S31,WA,LOPEZ,LOPEZ ISLAND,048-29-02.1000N,122-56-15.6000W,208.8,SEATTLE,,128.25,
3870,OR9,OR,IMNAHA,LORD FLAT USFS,045-39-59.2600N,116-37-06.0900W,5594,GREAT FALLS,,122.9,
3871,13Z,AK,LORING,LORING,055-36-04.7000N,131-38-12.0600W,0,KETCHIKAN,,122.9,
3872,5Y4,MI,LUZERNE,LOST CREEK,044-39-36.0500N,084-14-15.0400W,1051,LAKE HURON,,122.9,
3873,S74,CA,STOCKTON,LOST ISLE,038-00-14.7200N,121-27-23.8200W,0,SAN FRANCISCO,,122.9,
3874,W12,WA,MAZAMA,LOST RIVER,048-38-58.5000N,120-30-07.3600W,2415,SEATTLE,,122.9,
3875,2J3,GA,LOUISVILLE,LOUISVILLE MUNI,032-59-09.4000N,082-23-05.3000W,327.9,ATLANTA,,122.9,
3876,0F4,NE,LOUP CITY,LOUP CITY MUNI,041-17-10.9000N,098-59-24.1000W,2072.6,OMAHA,,122.9,
3877,C97,IN,LOWELL,LOWELL,041-13-48.6100N,087-30-27.7000W,671.8,CHICAGO,,122.9,
3878,24C,MI,LOWELL,LOWELL CITY,042-57-16.7700N,085-20-44.2200W,681,CHICAGO,123,123,
3879,25J,GA,CUTHBERT,LOWER CHATTAHOOCHEE RGNL,031-42-06.8000N,084-49-37.1000W,457,JACKSONVILLE,,122.9,
3880,00W,WA,COLFAX,LOWER GRANITE STATE,046-40-21.9000N,117-26-30.0000W,719,SEATTLE,,122.9,
3881,C53,ID,CHALLIS,LOWER LOON CREEK,044-48-31.2200N,114-48-31.1800W,4200,GREAT FALLS,,122.9,
3882,W09,WA,KAHLOTUS,LOWER MONUMENTAL STATE,046-32-59.0000N,118-32-12.1000W,813,SEATTLE,,122.9,
3883,13K,KS,EUREKA,LT WILLIAM M MILLIKEN,037-51-05.8200N,096-17-31.2900W,1208.1,KANSAS CITY,122.8,122.8,
3884,F82,TX,LUBBOCK,LUBBOCK EXEC AIRPARK,033-29-08.3100N,101-48-45.5900W,3200,DALLAS-FT WORTH,122.8,122.8,
3885,65B,ME,LUBEC,LUBEC MUNI,044-50-11.6000N,067-01-37.1000W,85,HALIFAX,122.8,122.8,
3886,38K,KS,LUCAS,LUCAS,039-03-43.0400N,098-31-31.2400W,1485,WICHITA,,122.9,
3887,06B,ME,BANGOR,LUCKY LANDING MARINA AND SPB,044-54-25.2500N,068-48-18.1300W,115,HALIFAX,,122.9,
3888,49N,NY,EAST MORICHES,LUFKER,040-49-29.3500N,072-45-03.3600W,57,NEW YORK,,122.9,
3889,9A0,GA,DAHLONEGA,LUMPKIN COUNTY-WIMPYS,034-34-59.1300N,084-01-11.8500W,1328.8,ATLANTA,,122.9,
3890,W31,VA,KENBRIDGE,LUNENBURG COUNTY,036-57-37.4500N,078-11-06.4000W,526,WASHINGTON,122.7,122.7,
3891,38W,WA,LYNDEN,LYNDEN MUNI/JANSEN FLD,048-57-21.2300N,122-27-29.2300W,106,SEATTLE,,122.9,
3892,U62,ID,MACKAY,MACKAY,043-54-36.0300N,113-36-08.5200W,5892,SALT LAKE CITY,,122.9,
3893,L85,AK,SOLDOTNA,MACKEYS LAKES,060-32-01.0000N,150-59-44.0000W,175,ANCHORAGE,,122.5,
3894,83D,MI,ST IGNACE,MACKINAC COUNTY,045-53-29.2000N,084-44-17.3000W,623.5,LAKE HURON,122.7,122.7,
3895,1A5,NC,FRANKLIN,MACON COUNTY,035-13-20.3200N,083-25-11.9900W,2034,ATLANTA,123.05,123.05,
3896,20M,MS,MACON,MACON MUNI,033-08-01.4000N,088-32-09.6000W,238,MEMPHIS,122.7,122.7,
3897,K89,MO,MACON,MACON-FOWER MEML,039-43-47.3000N,092-27-24.2000W,878,KANSAS CITY,122.8,122.8,
3898,I54,OH,TREMONT CITY,MAD RIVER AIRPARK,040-01-12.2100N,083-49-42.7500W,958,DETROIT,123,123,
3899,6D3,ND,MADDOCK,MADDOCK MUNI,047-58-48.9500N,099-31-37.0500W,1600,TWIN CITIES,,122.9,
3900,1F4,OK,MADILL,MADILL MUNI,034-08-25.4500N,096-48-43.3200W,890,DALLAS-FT WORTH,,122.9,
3901,52A,GA,MADISON,MADISON MUNI,033-36-43.6500N,083-27-37.6000W,694,ATLANTA,122.8,122.8,
3902,51R,TX,MADISONVILLE,MADISONVILLE MUNI,030-54-46.2000N,095-57-07.2000W,286.7,HOUSTON,,122.9,
3903,2I0,KY,MADISONVILLE,MADISONVILLE RGNL,037-21-21.3400N,087-23-53.5900W,439.1,ST LOUIS,122.7,122.7,
3904,S33,OR,MADRAS,MADRAS MUNI,044-40-12.5900N,121-09-18.5400W,2437.6,SEATTLE,122.8,122.8,
3905,N29,NM,MAGDALENA,MAGDALENA,034-05-40.3100N,107-17-48.9000W,6729.5,ALBUQUERQUE,,122.9,
3906,S77,ID,COEUR D'ALENE,MAGEE,047-50-29.6100N,116-15-07.1800W,3002,GREAT FALLS,,122.9,
3907,17M,MS,MAGEE,MAGEE MUNI,031-51-45.9500N,089-48-02.2100W,555.8,NEW ORLEANS,122.8,122.8,
3908,U93,ID,HAILEY,MAGIC RESERVOIR,043-16-50.4000N,114-23-47.0000W,4844,SALT LAKE CITY,,122.9,
3909,3N8,MN,MAHNOMEN,MAHNOMEN COUNTY,047-15-37.8200N,095-55-41.1100W,1245.5,TWIN CITIES,,122.9,
3910,0U3,ID,MAHONEY CREEK,MAHONEY CREEK USFS,044-44-40.5000N,114-55-17.0000W,4618,GREAT FALLS,,122.9,
3911,89Y,MI,WILLIAMSTON,MAIDENS,042-44-01.9000N,084-19-19.6000W,920,DETROIT,,122.9,
3912,4R5,WI,LA POINTE,MAJOR GILBERT FLD,046-47-19.2000N,090-45-31.4000W,648.6,GREEN BAY,,122.9,
3913,E42,TX,SPEARMAN,MAJOR SAMUEL B CORNELIUS FLD,036-13-15.6000N,101-11-40.2000W,3090,WICHITA,,122.9,
3914,4S7,OR,MALIN,MALIN,042-00-04.1000N,121-23-46.9000W,4053,KLAMATH FALLS,,122.9,
3915,3N1,,TAORA IS  MALOELAP ATOLL,MALOELAP,008-42-30.0000N,171-13-60.0000E,4,CAPE LISBURNE,,122.9,
3916,M75,MT,MALTA,MALTA,048-22-01.0000N,107-55-09.6000W,2253.8,BILLINGS,122.8,122.8,
3917,M78,AR,MALVERN,MALVERN MUNI,034-19-59.9400N,092-45-41.4000W,538,MEMPHIS,122.8,122.8,
3918,48X,FL,PALMETTO,MANATEE,027-38-33.3500N,082-31-11.7000W,27,MIAMI,,122.9,
3919,D90,MI,MANCELONA,MANCELONA MUNI,044-55-25.1800N,085-04-03.5300W,1133,GREEN BAY,,122.9,
3920,C27,IA,MANCHESTER,MANCHESTER MUNI,042-29-25.7800N,091-29-52.3400W,987,CHICAGO,,122.9,
3921,Y19,ND,MANDAN,MANDAN RGNL/LAWLER FLD,046-46-04.7000N,100-53-39.7000W,1944,TWIN CITIES,122.8,122.8,
3922,40U,UT,MANILA,MANILA,040-59-11.0200N,109-40-42.7000W,6178.7,SALT LAKE CITY,122.8,122.8,
3923,D25,WI,MANITOWISH WATERS,MANITOWISH WATERS,046-07-12.8200N,089-52-55.9200W,1610.3,GREEN BAY,122.8,122.8,
3924,6F7,TX,JEFFERSON,MANNING FLD,032-49-37.2000N,094-21-16.3000W,320,MEMPHIS,,122.9,
3925,8W3,WA,MANSFIELD,MANSFIELD,047-48-33.7900N,119-38-12.9500W,2272,SEATTLE,,122.9,
3926,1B9,MA,MANSFIELD,MANSFIELD MUNI,042-00-03.1700N,071-11-52.9500W,122.9,NEW YORK,123,123,
3927,03B,MO,MANSFIELD,MANSFIELD MUNI,037-07-36.4000N,092-37-17.8000W,1520,KANSAS CITY,,122.9,
3928,41U,UT,MANTI,MANTI-EPHRAIM,039-19-53.1000N,111-36-45.4000W,5515.8,LAS VEGAS,122.8,122.8,
3929,E66,MI,FOWLERVILLE,MAPLE GROVE,042-43-01.5000N,084-03-43.0000W,897,DETROIT,,122.8,
3930,65G,MI,FOWLERVILLE,MAPLE GROVE,042-43-05.0100N,084-03-38.4500W,906,DETROIT,122.8,122.8,
3931,L41,AZ,MARBLE CANYON,MARBLE CANYON,036-48-38.9000N,111-38-40.0000W,3603,LAS VEGAS,,122.9,
3932,ID8,ID,CHALLIS,MARBLE CREEK,044-46-24.5000N,114-59-07.0000W,4685,GREAT FALLS,,122.9,
3933,1I1,NY,KEENE,MARCY FLD,044-13-15.0800N,073-47-16.8400W,985,MONTREAL,,122.9,
3934,F06,TX,WELLINGTON,MARIAN AIRPARK,034-50-41.5200N,100-11-42.6900W,2009,DALLAS-FT WORTH,,122.9,
3935,6M7,AR,MARIANNA,MARIANNA/LEE COUNTY-STEVE EDWARDS FLD,034-46-57.9000N,090-48-35.9000W,219.1,MEMPHIS,122.8,122.8,
3936,76G,MI,MARINE CITY,MARINE CITY,042-43-16.9700N,082-35-46.5600W,613.8,DETROIT,123,123,
3937,C17,IA,MARION,MARION,042-01-47.3500N,091-31-54.2600W,862,CHICAGO,122.7,122.7,
3938,X35,FL,DUNNELLON,MARION COUNTY,029-03-42.3600N,082-22-35.8300W,65.4,JACKSONVILLE,122.8,122.8,
3939,82A,GA,BUENA VISTA,MARION COUNTY,032-16-58.1000N,084-30-13.3000W,682,ATLANTA,,122.9,
3940,43K,KS,MARION,MARION MUNI,038-20-15.4000N,096-59-17.7000W,1390,KANSAS CITY,,122.9,
3941,2A0,TN,DAYTON,MARK ANTON,035-29-10.5000N,084-55-51.9000W,718.2,ATLANTA,123,123,
3942,3K7,KS,LEOTI,MARK HOARD MEML,038-27-27.1000N,101-21-03.1100W,3302.9,WICHITA,122.7,122.7,
3943,15A,AL,CREOLA,MARK REYNOLDS/NORTH MOBILE COUNTY,030-54-32.9000N,087-59-46.8000W,8,NEW ORLEANS,122.8,122.8,
3944,6M8,AR,MARKED TREE,MARKED TREE MUNI,035-31-59.1300N,090-24-00.3200W,219,MEMPHIS,122.8,122.8,
3945,77G,MI,MARLETTE,MARLETTE TOWNSHIP,043-18-42.6000N,083-05-27.3100W,894.9,DETROIT,122.8,122.8,
3946,T15,TX,MARLIN,MARLIN,031-20-26.4000N,096-51-07.3000W,410.7,HOUSTON,,122.9,
3947,C75,IL,LACON,MARSHALL COUNTY,041-01-07.8000N,089-23-08.8000W,584.5,CHICAGO,122.8,122.8,
3948,1A3,TN,COPPERHILL,MARTIN CAMPBELL FLD,035-00-56.9400N,084-20-48.5900W,1789,ATLANTA,,122.9,
3949,7K8,NE,SO SIOUX CITY,MARTIN FLD,042-27-14.9800N,096-28-21.1100W,1100,OMAHA,122.8,122.8,
3950,S95,WA,COLLEGE PLACE,MARTIN FLD,046-02-48.9800N,118-25-01.8400W,750,SEATTLE,122.8,122.8,
3951,9V6,SD,MARTIN,MARTIN MUNI,043-09-56.3400N,101-42-45.7100W,3294.5,CHEYENNE,,122.9,
3952,Y14,SD,TEA,MARV SKIE-LINCOLN COUNTY,043-27-17.6500N,096-48-04.7300W,1511.4,OMAHA,122.8,122.8,
3953,2W5,MD,INDIAN HEAD,MARYLAND,038-35-49.3700N,077-04-20.8500W,175,WASHINGTON,122.7,122.7,
3954,T92,TX,MASON,MASON COUNTY,030-43-55.8900N,099-11-02.4200W,1514,SAN ANTONIO,,122.9,
3955,3I2,WV,POINT PLEASANT,MASON COUNTY,038-54-52.6800N,082-05-54.8800W,643.4,CINCINNATI,122.8,122.8,
3956,CZMT,,MASSET,MASSET,054-01-38.0000N,132-07-30.0000W,19,,,,
3957,MD1,MD,MASSEY,MASSEY AERODROME,039-17-57.7000N,075-47-57.8000W,73,WASHINGTON,,122.9,
3958,X50,FL,NEW SMYRNA BEACH,MASSEY RANCH AIRPARK,028-58-44.1000N,080-55-29.2000W,10.6,JACKSONVILLE,122.7,122.7,
3959,8C4,IA,TIPTON,MATHEWS MEML,041-45-48.0800N,091-09-10.5700W,840,CHICAGO,,122.9,
3960,21N,NY,MATTITUCK,MATTITUCK,040-59-13.0000N,072-31-08.9000W,30,NEW YORK,,122.9,
3961,82C,WI,NEW LISBON,MAUSTON/NEW LISBON UNION,043-50-19.5600N,090-08-15.8400W,907.9,CHICAGO,,122.9,
3962,5T9,TX,EAGLE PASS,MAVERICK COUNTY MEML INTL,028-51-25.5300N,100-30-48.4800W,887.3,SAN ANTONIO,122.8,122.8,
3963,8KS,KS,LYONS,MAXWELL AVIATION,038-16-43.3000N,098-04-40.9800W,1677,WICHITA,,122.9,
3964,0U8,ID,MAY,MAY,044-36-37.2000N,113-53-41.5000W,5324,GREAT FALLS,,122.9,
3965,MYK,AK,MAY CREEK,MAY CREEK,061-20-10.1800N,142-41-09.1900W,1681,ANCHORAGE,,122.9,
3966,1D4,OH,AKRON,MAYFIELD,040-59-33.2000N,081-25-54.4100W,1100,DETROIT,,122.9,
3967,M25,KY,MAYFIELD,MAYFIELD GRAVES COUNTY,036-46-10.7000N,088-35-04.8000W,522.3,ST LOUIS,122.8,122.8,
3968,CYMA,,MAYO,MAYO,063-36-59.0000N,135-52-06.0000W,1653,,,,
3969,D56,ND,MAYVILLE,MAYVILLE MUNI,047-28-36.6300N,097-19-41.0900W,977,TWIN CITIES,122.8,122.8,
3970,O44,OK,LEXINGTON,MC CASLIN,035-05-32.2500N,097-20-11.1000W,1135,DALLAS-FT WORTH,,122.9,
3971,7G2,ND,MC CLUSKY,MC CLUSKY MUNI,047-27-43.3700N,100-29-14.0300W,1900,TWIN CITIES,,122.9,
3972,S19,SC,MC CORMICK,MC CORMICK COUNTY,033-54-29.1500N,082-16-00.9500W,459.4,ATLANTA,,122.9,
3973,18I,KY,PINE KNOT,MC CREARY COUNTY,036-41-43.4000N,084-23-29.4000W,1370.4,CINCINNATI,123.05,123.05,
3974,4O4,OK,IDABEL,MC CURTAIN COUNTY RGNL,033-54-33.7000N,094-51-33.7000W,471.6,MEMPHIS,122.8,122.8,
3975,26U,OR,MC DERMITT,MC DERMITT STATE,042-00-37.1000N,117-43-37.7000W,4478,KLAMATH FALLS,,122.9,
3976,20V,CO,KREMMLING,MC ELROY AIRFIELD,040-03-12.3600N,106-22-08.3200W,7415.3,CHEYENNE,122.8,122.8,
3977,7M1,AR,MC GEHEE,MC GEHEE MUNI,033-37-12.8000N,091-21-53.4300W,141,MEMPHIS,,122.9,
3978,16Z,AK,MC GRATH,MC GRATH,062-57-28.7500N,155-35-35.4500W,325,MC GRATH,,123.6,
3979,00S,OR,MC KENZIE BRIDGE,MC KENZIE BRIDGE STATE,044-10-53.6000N,122-05-08.0000W,1620,KLAMATH FALLS,,122.9,
3980,T30,TX,PEARSALL,MC KINLEY FLD,028-49-20.1000N,099-06-32.5000W,586.4,SAN ANTONIO,122.8,122.8,
3981,2G6,VA,CHESTER,MC LAUGHLIN,037-19-14.0000N,077-20-45.0000W,7,WASHINGTON,,122.9,
3982,5P2,SD,MC LAUGHLIN,MC LAUGHLIN MUNI,045-47-48.5400N,100-47-03.3300W,2008,TWIN CITIES,122.8,122.8,
3983,2.00E+07,TX,MC LEAN,MC LEAN/GRAY COUNTY,035-14-48.7000N,100-32-48.5000W,2835,DALLAS-FT WORTH,,122.9,
3984,8M6,ND,MC VILLE,MC VILLE MUNI,047-46-13.1400N,098-11-05.6900W,1473,TWIN CITIES,,122.9,
3985,U02,ID,BLACKFOOT,MCCARLEY FLD,043-12-33.3000N,112-20-58.5100W,4491.6,SALT LAKE CITY,122.8,122.8,
3986,M83,MS,WEST POINT,MCCHAREN FLD,033-35-02.5000N,088-40-00.1000W,205.2,MEMPHIS,,122.9,
3987,6P7,PA,FREEPORT,MCVILLE,040-44-04.4300N,079-35-44.3200W,1104.5,DETROIT,123,123,
3988,70S,WA,MEAD,MEAD FLYING SERVICE,047-47-13.8700N,117-21-29.4600W,1905,SEATTLE,,122.9,
3989,N63,NC,WALNUT COVE,MEADOW BROOK FLD,036-18-05.4900N,080-08-54.1700W,631,CINCINNATI,123,123,
3990,0S1,MT,MEADOW CREEK,MEADOW CREEK USFS,047-50-57.7100N,113-25-02.7100W,3993,GREAT FALLS,,122.9,
3991,3W5,WA,CONCRETE,MEARS FLD,048-31-47.4200N,121-45-29.7000W,267,SEATTLE,,122.9,
3992,27C,MI,MECOSTA,MECOSTA MORTON,043-37-48.1700N,085-15-41.3600W,1022,CHICAGO,,122.9,
3993,O53,OK,MEDFORD,MEDFORD MUNI,036-47-26.1000N,097-44-56.3900W,1092,WICHITA,122.8,122.8,
3994,80V,WY,MEDICINE BOW,MEDICINE BOW,041-53-02.3000N,106-10-58.0000W,6658,CHEYENNE,,122.9,
3995,K51,KS,MEDICINE LODGE,MEDICINE LODGE,037-15-55.4800N,098-32-52.4600W,1549,WICHITA,,122.9,
3996,1G5,OH,MEDINA,MEDINA MUNI,041-07-53.2000N,081-45-53.6000W,1189.8,DETROIT,123,123,
3997,C30,,MEJIT ATOLL,MEJIT,010-16-60.0000N,170-52-60.0000E,5,CAPE LISBURNE,,122.9,
3998,42A,AR,MELBOURNE,MELBOURNE MUNI - JOHN E MILLER FLD,036-04-15.5300N,091-49-48.4900W,734.8,KANSAS CITY,,122.9,
3999,25U,OR,IMNAHA,MEMALOOSE USFS,045-25-40.3000N,116-41-38.0000W,6708,GREAT FALLS,,122.9,
4000,03D,MO,MEMPHIS,MEMPHIS MEML,040-26-50.1000N,092-13-37.0000W,813.3,CHICAGO,,122.9,
4001,F21,TX,MEMPHIS,MEMPHIS MUNI,034-44-22.5200N,100-31-46.9200W,2102,DALLAS-FT WORTH,,122.9,
4002,T50,TX,MENARD,MENARD COUNTY,030-55-56.9000N,099-48-33.2200W,1933,SAN ANTONIO,,122.9,
4003,C92,IN,MENTONE,MENTONE,041-09-00.1600N,086-03-44.9900W,860,CHICAGO,,122.9,
4004,C00,IL,ALEDO,MERCER COUNTY,041-14-55.1200N,090-44-13.5000W,740,CHICAGO,,122.9,
4005,34G,MI,TECUMSEH,MERILLAT,041-58-30.1600N,083-55-30.7900W,820,DETROIT,122.8,122.8,
4006,08B,ME,BOWDOINHAM,MERRYMEETING FLD,044-00-00.0000N,069-53-13.7000W,61.2,MONTREAL,,122.9,
4007,67L,NV,MESQUITE,MESQUITE,036-49-59.3000N,114-03-21.2000W,1978.1,LAS VEGAS,122.8,122.8,
4008,S52,WA,WINTHROP,METHOW VALLEY STATE,048-25-29.8100N,120-08-45.1900W,1706,SEATTLE,122.8,122.8,
4009,M30,IL,METROPOLIS,METROPOLIS MUNI,037-10-58.6000N,088-45-02.4000W,384.3,ST LOUIS,122.8,122.8,
4010,1W3,MD,CUMBERLAND,MEXICO FARMS,039-36-21.4400N,078-45-37.5100W,607,WASHINGTON,122.8,122.8,
4011,N39,NC,CANDLER,MEYERS,035-30-13.3600N,082-44-23.8400W,2273,ATLANTA,,122.9,
4012,84K,AK,MEYERS CHUCK,MEYERS CHUCK,055-44-22.6900N,132-15-18.0700W,0,KETCHIKAN,,122.9,
4013,X44,FL,MIAMI,MIAMI,025-46-42.0000N,080-10-13.0000W,6,MIAMI,122.8,123.025,
4014,K81,KS,PAOLA,MIAMI COUNTY,038-32-26.3100N,094-55-12.8000W,943.1,KANSAS CITY,122.8,122.8,
4015,X51,FL,HOMESTEAD,MIAMI HOMESTEAD GENERAL AVIATION,025-29-57.2200N,080-33-15.2900W,7,MIAMI,122.8,122.8,
4016,3.00E+00,TX,MIAMI,MIAMI-ROBERTS COUNTY,035-42-50.1600N,100-36-11.4900W,2720,DALLAS-FT WORTH,,122.9,
4017,41D,MI,WHITE LAKE,MICHIGAN,042-40-04.7700N,083-27-23.8800W,980,DETROIT,,120.5,
4018,W73,PA,FAIRFIELD,MID ATLANTIC SOARING CENTER,039-45-25.3400N,077-21-04.9500W,573,WASHINGTON,,123.3,
4019,M28,MO,HAYTI,MID CONTINENT,036-13-27.3000N,089-43-43.8000W,268,ST LOUIS,,122.9,
4020,E98,NM,LOS LUNAS,MID VALLEY AIRPARK,034-45-39.6300N,106-44-41.8000W,4835.6,ALBUQUERQUE,,122.9,
4021,H71,OK,PRYOR,MID-AMERICA INDUSTRIAL,036-13-31.4000N,095-19-48.2000W,622.4,KANSAS CITY,122.8,122.8,
4022,3T7,OH,MIDDLE BASS ISLAND,MIDDLE BASS ISLAND,041-41-18.2000N,082-48-29.4000W,579,DETROIT,122.8,122.8,
4023,3W9,OH,MIDDLE BASS ISLAND,MIDDLE BASS-EAST POINT,041-41-40.0000N,082-47-47.6000W,582,DETROIT,,122.9,
4024,6B0,VT,MIDDLEBURY,MIDDLEBURY STATE,043-59-11.3000N,073-05-43.9900W,494.1,NEW YORK,122.8,122.8,
4025,1A6,KY,MIDDLESBORO,MIDDLESBORO/BELL COUNTY,036-36-36.9000N,083-44-14.3000W,1154.1,CINCINNATI,122.8,122.8,
4026,4N2,NY,MIDDLESEX,MIDDLESEX VALLEY,042-42-50.2000N,077-16-19.4000W,770,DETROIT,122.7,122.7,
4027,C29,WI,MIDDLETON,MIDDLETON MUNI/MOREY FLD,043-06-51.5900N,089-31-53.9400W,928,CHICAGO,123,123,
4028,X55,FL,EUSTIS,MID-FLORIDA,028-50-36.0000N,081-37-48.3000W,167,JACKSONVILLE,122.8,122.8,
4029,92G,NY,GORHAM,MIDLAKES,042-48-51.2000N,077-12-10.5000W,1080,DETROIT,122.8,122.8,
4030,U37,ID,ATOMIC CITY,MIDWAY,043-27-13.0000N,112-48-26.1000W,5017,SALT LAKE CITY,,122.9,
4031,P34,PA,MIFFLINTOWN,MIFFLINTOWN,040-35-56.2000N,077-24-20.4000W,545,DETROIT,122.8,122.8,
4032,93F,OK,CHEYENNE,MIGNON LAIRD MUNI,035-36-11.6400N,099-42-10.8500W,2093.3,DALLAS-FT WORTH,,122.9,
4033,18Y,MN,MILACA,MILACA MUNI,045-46-20.8700N,093-37-55.8600W,1100,TWIN CITIES,,122.9,
4034,1D1,SD,MILBANK,MILBANK MUNI,045-13-49.8000N,096-33-57.9000W,1117.8,TWIN CITIES,122.8,122.8,
4035,1Q9,,MILI ISLAND,MILI,006-04-60.0000N,171-43-60.0000E,4,CAPE LISBURNE,,122.9,
4036,2J5,GA,MILLEN,MILLEN,032-53-34.9000N,081-57-54.8000W,240.4,ATLANTA,,122.9,
4037,C40,IN,BLUFFTON,MILLER,040-43-00.1700N,085-14-59.8900W,845,CHICAGO,,122.9,
4038,4G3,OH,ALLIANCE,MILLER,040-58-54.3000N,081-02-31.7000W,1071.1,DETROIT,,122.9,
4039,7B4,OH,BALTIMORE,MILLER FARM LANDING STRIP,039-53-04.2300N,082-35-20.5800W,930,CINCINNATI,,122.9,
4040,S49,OR,VALE,MILLER MEML AIRPARK,043-57-49.5800N,117-15-33.6300W,2249,KLAMATH FALLS,,122.9,
4041,70B,ME,MILLINOCKET,MILLINOCKET,045-43-42.1700N,068-50-40.1500W,492,HALIFAX,,122.9,
4042,56M,MI,CORUNNA,MILLSTREAM AIRPARK,042-57-46.8900N,084-02-40.4600W,752,DETROIT,,122.9,
4043,4R6,ND,MILNOR,MILNOR MUNI,046-15-29.8600N,097-26-16.3300W,1091,TWIN CITIES,,122.9,
4044,3L7,MI,LINCOLN,MILWRICK FLYING M,044-44-18.0400N,083-22-46.8900W,830,LAKE HURON,123,123,
4045,3Q0,NV,MINA,MINA,038-22-47.5000N,118-05-48.3000W,4557,SAN FRANCISCO,,122.9,
4046,3F9,TX,MINEOLA,MINEOLA WISENER FLD,032-40-36.0300N,095-30-39.4500W,430,DALLAS-FT WORTH,122.8,122.8,
4047,9S4,MT,SUPERIOR,MINERAL COUNTY,047-10-05.7300N,114-51-13.4700W,2787,GREAT FALLS,,122.9,
4048,C24,CO,CREEDE,MINERAL COUNTY MEML,037-49-19.8000N,106-55-47.6000W,8680,DENVER,,122.9,
4049,45K,KS,MINNEAPOLIS,MINNEAPOLIS CITY COUNTY,039-05-39.6000N,097-43-15.8000W,1246,WICHITA,,122.9,
4050,51Z,AK,MINTO,MINTO AL WRIGHT,065-08-53.4000N,149-22-06.9000W,499.8,FAIRBANKS,,122.9,
4051,D06,ND,MINTO,MINTO MUNI,048-17-33.3700N,097-23-38.4800W,820,TWIN CITIES,,122.9,
4052,6B6,MA,STOW,MINUTE MAN AIR FLD,042-27-37.3900N,071-31-04.8400W,280,NEW YORK,122.8,122.8,
4053,MFN,AK,WILLOW,MINUTEMAN LAKE,061-43-16.7200N,150-02-48.7300W,295,ANCHORAGE,122.8,122.8,
4054,3C1,IN,ELKHART,MISHAWAKA PILOTS CLUB,041-39-25.1800N,086-02-05.0100W,755,CHICAGO,,122.9,
4055,43I,IN,PERU,MISSISSINEWA RESERVOIR LANDING AREA,040-42-13.1500N,085-55-56.9600W,737,CHICAGO,,122.9,
4056,96M,MN,BEMIDJI,MOBERG AIR BASE,047-29-58.8300N,094-56-43.0100W,1370,TWIN CITIES,,122.8,
4057,9V5,NE,RUSHVILLE,MODISETT,042-44-11.6700N,102-26-39.7000W,3751.3,CHEYENNE,,122.9,
4058,C66,IL,MONMOUTH,MONMOUTH MUNI,040-55-46.9400N,090-37-51.9900W,753,CHICAGO,122.8,122.8,
4059,7C3,IA,MONONA,MONONA MUNI,043-01-58.8000N,091-20-47.4000W,1147,CHICAGO,,122.9,
4060,MA6,MA,HALIFAX,MONPONSETT POND,042-00-35.3700N,070-50-35.1400W,52,NEW YORK,,122.9,
4061,M40,MS,ABERDEEN/AMORY,MONROE COUNTY,033-52-25.5000N,088-29-22.8000W,225.8,MEMPHIS,122.8,122.8,
4062,4G5,OH,WOODSFIELD,MONROE COUNTY,039-46-44.5900N,081-06-10.0100W,1197.1,CINCINNATI,122.8,122.8,
4063,1O5,CA,MONTAGUE,MONTAGUE-YREKA ROHRER FLD,041-43-47.9400N,122-32-40.1300W,2527,KLAMATH FALLS,122.8,122.8,
